Lat,Lon,Date
46.304764,-114.715897,2021-07-12
46.458744,-114.518303,2021-07-12
46.454494,-114.500534,2021-07-12
46.459171,-114.509384,2021-07-12
46.459354,-114.505646,2021-07-12
46.639553,-114.634346,2021-07-12
46.459728,-114.497856,2021-07-12
46.474186,-114.515503,2021-07-12
47.132637,-114.642372,2021-07-12
46.468098,-114.53569,2021-07-12
46.463432,-114.526855,2021-07-12
46.463604,-114.523209,2021-07-12
46.458977,-114.513466,2021-07-12
46.463814,-114.518959,2021-07-12
46.468243,-114.532761,2021-07-12
46.463131,-114.532997,2021-07-12
46.463272,-114.530113,2021-07-12
46.468388,-114.529846,2021-07-12
46.468887,-114.519508,2021-07-12
46.628937,-114.643005,2021-07-12
46.478298,-114.535675,2021-07-12
46.474396,-114.511139,2021-07-12
46.478436,-114.532829,2021-07-12
46.47929,-114.515419,2021-07-12
46.479496,-114.51133,2021-07-12
46.478588,-114.529816,2021-07-12
46.478901,-114.523376,2021-07-12
46.526619,-115.046738,2021-07-12
46.610821,-114.698669,2021-07-12
46.527119,-115.038101,2021-07-12
46.478138,-114.538925,2021-07-12
46.522568,-115.044479,2021-07-12
46.611374,-114.68808,2021-07-12
46.527412,-115.047104,2021-07-12
46.527859,-115.038429,2021-07-12
47.132858,-114.63784,2021-07-12
46.642353,-114.640068,2021-07-12
46.637608,-114.633102,2021-07-12
46.626717,-114.648567,2021-07-12
46.64465,-114.634163,2021-07-12
46.643421,-114.65744,2021-07-12
46.663231,-114.628662,2021-07-12
46.646629,-114.65683,2021-07-12
46.657448,-114.643089,2021-07-12
47.129005,-114.657074,2021-07-13
46.529812,-115.038933,2021-07-13
46.523647,-115.046806,2021-07-13
46.527054,-115.045425,2021-07-13
46.45742,-114.508049,2021-07-13
46.615612,-114.692513,2021-07-13
46.451569,-114.504082,2021-07-13
46.609814,-114.688316,2021-07-13
46.459026,-114.524582,2021-07-13
46.461239,-114.518028,2021-07-13
46.479343,-114.533882,2021-07-13
46.475185,-114.519333,2021-07-13
46.661419,-114.631287,2021-07-13
46.665897,-114.626816,2021-07-13
46.656063,-114.645531,2021-07-13
46.462708,-114.516502,2021-07-13
46.665398,-114.632393,2021-07-13
46.455597,-114.504593,2021-07-13
46.456028,-114.499794,2021-07-13
46.636875,-114.632187,2021-07-13
46.463596,-114.506577,2021-07-13
46.458706,-114.515556,2021-07-13
46.458218,-114.521027,2021-07-13
46.459171,-114.51033,2021-07-13
46.459587,-114.505684,2021-07-13
46.460011,-114.500946,2021-07-13
46.462238,-114.521759,2021-07-13
46.457752,-114.526207,2021-07-13
46.474766,-114.518837,2021-07-13
46.461803,-114.526573,2021-07-13
46.461414,-114.530899,2021-07-13
46.465858,-114.526962,2021-07-13
46.475239,-114.513596,2021-07-13
46.467632,-114.50721,2021-07-13
46.46806,-114.502457,2021-07-13
46.465481,-114.531181,2021-07-13
46.469181,-114.535461,2021-07-13
46.480888,-114.541565,2021-07-13
46.479279,-114.514122,2021-07-13
46.477276,-114.536331,2021-07-13
47.13221,-114.634041,2021-07-13
46.479279,-114.52478,2021-07-14
46.480553,-114.538765,2021-07-14
46.613785,-114.691101,2021-07-14
46.478222,-114.513153,2021-07-14
46.613503,-114.691406,2021-07-14
46.476418,-114.539383,2021-07-14
46.628666,-114.667542,2021-07-14
46.663414,-114.630135,2021-07-14
46.453976,-114.522713,2021-07-14
46.460766,-114.505219,2021-07-14
46.4562,-114.500908,2021-07-14
46.461758,-114.516205,2021-07-14
46.462212,-114.521248,2021-07-14
46.462734,-114.527039,2021-07-14
46.457649,-114.517052,2021-07-14
46.458591,-114.527489,2021-07-14
46.45977,-114.494102,2021-07-14
46.456703,-114.5065,2021-07-14
46.458096,-114.521996,2021-07-14
46.306084,-114.717438,2021-07-14
46.452621,-114.507614,2021-07-14
46.306458,-114.721741,2021-07-14
46.360851,-114.765083,2021-07-14
46.45211,-114.5019,2021-07-14
46.352135,-114.762039,2021-07-14
46.356251,-114.760796,2021-07-14
46.456894,-114.509842,2021-07-14
46.459412,-114.51738,2021-07-14
46.461689,-114.524216,2021-07-14
46.463276,-114.528969,2021-07-14
46.480568,-114.538628,2021-07-14
46.478592,-114.511589,2021-07-14
46.477715,-114.513947,2021-07-14
46.454842,-114.503677,2021-07-14
46.474804,-114.542419,2021-07-14
46.352928,-114.759079,2021-07-14
46.453926,-114.522034,2021-07-14
46.355148,-114.762871,2021-07-14
46.353508,-114.757904,2021-07-14
46.452385,-114.525429,2021-07-14
46.455158,-114.504234,2021-07-14
46.459877,-114.494942,2021-07-14
46.455837,-114.499084,2021-07-14
46.456448,-114.521095,2021-07-14
46.644268,-114.634422,2021-07-14
46.458519,-114.505249,2021-07-14
46.649178,-114.597641,2021-07-14
46.459816,-114.522011,2021-07-14
46.458473,-114.532204,2021-07-14
46.459129,-114.527199,2021-07-14
46.354904,-114.759857,2021-07-14
46.649914,-114.592148,2021-07-14
46.303898,-114.721046,2021-07-14
46.304661,-114.715515,2021-07-14
46.355564,-114.754967,2021-07-14
46.351559,-114.758896,2021-07-14
46.472038,-114.535172,2021-07-14
46.357574,-114.765877,2021-07-14
46.358246,-114.760849,2021-07-14
46.360897,-114.766998,2021-07-14
46.461868,-114.532913,2021-07-14
46.364223,-114.768082,2021-07-14
46.462513,-114.528015,2021-07-14
46.463188,-114.522903,2021-07-14
46.471382,-114.540138,2021-07-14
46.474758,-114.541016,2021-07-14
46.478134,-114.541916,2021-07-14
46.478802,-114.536835,2021-07-14
