year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm,precip
2022,6,11,17,0.190987,0.320664,0.244252,0.073902,0
2022,6,11,18,0.182476,0.297085,0.242084,0.075067,0
2022,6,11,19,0.187239,0.281491,0.241488,0.076074,0
2022,6,11,20,0.186025,0.26627,0.238004,0.062754,0
2022,6,11,21,0.191807,0.257379,0.240564,0.063804,0
2022,6,11,22,0.226595,0.259264,0.241807,0.06454,0
2022,6,11,23,0.238409,0.262464,0.24266,0.064974,0
2022,6,12,0,0.260854,0.265387,0.243193,0.065314,0
2022,6,12,1,0.280435,0.26715,0.24363,0.065635,0
2022,6,12,2,0.283565,0.268453,0.244014,0.06597,0
2022,6,12,3,0.293742,0.269445,0.244357,0.066262,0
2022,6,12,4,0.300909,0.270219,0.244668,0.066541,0
2022,6,12,5,0.313004,0.270827,0.244957,0.066835,0
2022,6,12,6,0.301969,0.273531,0.24523,0.067102,0
2022,6,12,7,0.287699,0.276037,0.245723,0.067324,0
2022,6,12,8,0.257721,0.26483,0.240035,0.066934,0
2022,6,12,9,0.227506,0.251733,0.236588,0.066182,0
2022,6,12,10,0.20395,0.237282,0.231995,0.064223,0
2022,6,12,11,0.184673,0.222006,0.227259,0.062657,0
2022,6,12,12,0.168546,0.207232,0.22281,0.062098,0
2022,6,12,13,0.151001,0.192503,0.217871,0.060922,0
2022,6,12,14,0.136338,0.1794,0.213797,0.060999,0
2022,6,12,15,0.128523,0.168972,0.210405,0.061647,0
2022,6,12,16,0.127181,0.161825,0.208382,0.063223,0
2022,6,12,17,0.129502,0.156858,0.206681,0.064516,0
2022,6,12,18,0.580022,0.206334,0.20835,0.066349,0.254
2022,6,12,19,0.599017,0.243373,0.208375,0.06697,0.254
2022,6,12,20,0.315211,0.229584,0.207664,0.067848,0
2022,6,12,21,0.262044,0.230391,0.208749,0.068595,0
2022,6,12,22,0.245503,0.236179,0.209061,0.068842,0
2022,6,12,23,0.242746,0.241494,0.209294,0.06906,0
2022,6,13,0,0.254359,0.246454,0.209273,0.069234,0
